-1.500000000000000000e+02	3.239744536483637916e+01
-1.475000000000000000e+02	3.234777215203707357e+01
-1.450000000000000000e+02	3.230228058816586412e+01
-1.425000000000000000e+02	3.223853221260758772e+01
-1.400000000000000000e+02	3.216142749610359175e+01
-1.375000000000000000e+02	3.208655149433561604e+01
-1.350000000000000000e+02	3.198942853918267915e+01
-1.325000000000000000e+02	3.187794203879343868e+01
-1.300000000000000000e+02	3.177650074523884527e+01
-1.275000000000000000e+02	3.163466869881018084e+01
-1.250000000000000000e+02	3.151413363305052329e+01
-1.225000000000000000e+02	3.135713615975587842e+01
-1.200000000000000000e+02	3.118400014298081757e+01
-1.175000000000000000e+02	3.102296590862041370e+01
-1.150000000000000000e+02	3.082137717633046847e+01
-1.125000000000000000e+02	3.059648462282041237e+01
-1.100000000000000000e+02	3.039375733353136866e+01
-1.075000000000000000e+02	3.014819504899993774e+01
-1.050000000000000000e+02	2.989117622612448244e+01
-1.025000000000000000e+02	2.965904798258448949e+01
-1.000000000000000000e+02	2.934384884579669261e+01
-9.750000000000000000e+01	2.911265947569414791e+01
-9.500000000000000000e+01	2.884572236006513535e+01
-9.250000000000000000e+01	2.859205416584223514e+01
-9.000000000000000000e+01	2.839694537109014760e+01
-8.750000000000000000e+01	2.819271855509706981e+01
-8.500000000000000000e+01	2.800768139750480046e+01
-8.250000000000000000e+01	2.787669536220453281e+01
-8.000000000000000000e+01	2.776990788071738336e+01
-7.750000000000000000e+01	2.771904143659509856e+01
-7.500000000000000000e+01	2.772453434777191461e+01
-7.250000000000000000e+01	2.779915448900226593e+01
-7.000000000000000000e+01	2.785889331139426517e+01
-6.750000000000000000e+01	2.797147527777708831e+01
-6.500000000000000000e+01	2.825939964771666979e+01
-6.250000000000000000e+01	2.861277836989270540e+01
-6.000000000000000000e+01	2.912788338838954516e+01
-5.750000000000000000e+01	2.954751742239887946e+01
-5.500000000000000000e+01	2.994656101677160009e+01
-5.250000000000000000e+01	3.022963025615257138e+01
-5.000000000000000000e+01	3.041455425362150677e+01
-4.750000000000000000e+01	3.052290137558629368e+01
-4.500000000000000000e+01	3.057899542280149063e+01
-4.250000000000000000e+01	3.067320616626231455e+01
-4.000000000000000000e+01	3.080426500992104621e+01
-3.750000000000000000e+01	3.101609167262483169e+01
-3.500000000000000000e+01	3.082891557650287595e+01
-3.250000000000000000e+01	2.705172872676585172e+01
-3.000000000000000000e+01	2.056078037711063189e+01
-2.750000000000000000e+01	1.831978782690248053e+01
-2.500000000000000000e+01	1.965810598087453798e+01
-2.250000000000000000e+01	2.032566197298812583e+01
-2.000000000000000000e+01	2.117027154847090387e+01
-1.750000000000000000e+01	2.228836240352212883e+01
-1.500000000000000000e+01	2.368428438016528048e+01
-1.250000000000000000e+01	2.533203016579980016e+01
-1.000000000000000000e+01	2.729173166340041945e+01
-7.500000000000000000e+00	2.973320872228262601e+01
-5.000000000000000000e+00	3.377985780186642017e+01
-2.500000000000000000e+00	4.791082742479404288e+01
0.000000000000000000e+00	5.279659361276875984e+01
2.500000000000000000e+00	5.515626834420258717e+01
5.000000000000000000e+00	5.829059517081074659e+01
7.500000000000000000e+00	5.773060360097784383e+01
1.000000000000000000e+01	5.543395757292860537e+01
1.250000000000000000e+01	5.856791225861910988e+01
1.500000000000000000e+01	5.795846648586650218e+01
1.750000000000000000e+01	5.554146214956212901e+01
2.000000000000000000e+01	5.876200607354392247e+01
2.250000000000000000e+01	5.824277376663703620e+01
2.500000000000000000e+01	5.599830500440405245e+01
2.750000000000000000e+01	5.940322338904713462e+01
3.000000000000000000e+01	5.866079391654398734e+01
3.250000000000000000e+01	5.646627744285311223e+01
3.500000000000000000e+01	5.984781589118475154e+01
3.750000000000000000e+01	5.884540194373509792e+01
4.000000000000000000e+01	5.701538298244064151e+01
4.250000000000000000e+01	6.043714943434858355e+01
4.500000000000000000e+01	5.911464039798517689e+01
4.750000000000000000e+01	5.776217731998121252e+01
5.000000000000000000e+01	6.109572433950312131e+01
5.250000000000000000e+01	5.928953227911744506e+01
5.500000000000000000e+01	5.861188220456337916e+01
5.750000000000000000e+01	6.183051050353040523e+01
6.000000000000000000e+01	5.956233299471652742e+01
6.250000000000000000e+01	5.975585366663328557e+01
6.500000000000000000e+01	6.261403341072848860e+01
6.750000000000000000e+01	5.993173211522719868e+01
7.000000000000000000e+01	6.122529494768176761e+01
7.250000000000000000e+01	6.360382621208521670e+01
7.500000000000000000e+01	6.059906158409268784e+01
7.750000000000000000e+01	6.286440620535306323e+01
8.000000000000000000e+01	6.431013700346484541e+01
8.250000000000000000e+01	6.130024745681134135e+01
