-1.500000000000000000e+02	9.214708332270728874e+01
-1.475000000000000000e+02	9.201740381240395550e+01
-1.450000000000000000e+02	9.184576528288857844e+01
-1.425000000000000000e+02	9.175743079288227477e+01
-1.400000000000000000e+02	9.180656843602336892e+01
-1.375000000000000000e+02	9.216893028652131648e+01
-1.350000000000000000e+02	9.343441754173426261e+01
-1.325000000000000000e+02	1.000580971965098058e+02
-1.300000000000000000e+02	9.232337567962217406e+01
-1.275000000000000000e+02	8.366088351136728818e+01
-1.250000000000000000e+02	7.465675011621895862e+01
-1.225000000000000000e+02	7.278800750898204797e+01
-1.200000000000000000e+02	7.170810445476439554e+01
-1.175000000000000000e+02	7.080522037404297464e+01
-1.150000000000000000e+02	6.995724682728709354e+01
-1.125000000000000000e+02	6.926052599502929752e+01
-1.100000000000000000e+02	6.854233669096879566e+01
-1.075000000000000000e+02	6.777902047604034408e+01
-1.050000000000000000e+02	6.702925295686407026e+01
-1.025000000000000000e+02	6.626359568710095971e+01
-1.000000000000000000e+02	6.546351220998046472e+01
-9.750000000000000000e+01	6.466244564987317744e+01
-9.500000000000000000e+01	6.383937185839297968e+01
-9.250000000000000000e+01	6.297896263238440184e+01
-9.000000000000000000e+01	6.213014690945616536e+01
-8.750000000000000000e+01	6.124324139461987215e+01
-8.500000000000000000e+01	6.038141039164529644e+01
-8.250000000000000000e+01	5.949416810856878612e+01
-8.000000000000000000e+01	5.864243722493067423e+01
-7.750000000000000000e+01	5.781065385640679466e+01
-7.500000000000000000e+01	5.699041446630246810e+01
-7.250000000000000000e+01	5.625108405769851316e+01
-7.000000000000000000e+01	5.558436816442335271e+01
-6.750000000000000000e+01	5.499377607610674801e+01
-6.500000000000000000e+01	5.451594922397200804e+01
-6.250000000000000000e+01	5.411096319872179095e+01
-6.000000000000000000e+01	5.378709402699349340e+01
-5.750000000000000000e+01	5.351255401271372847e+01
-5.500000000000000000e+01	5.329594472091100954e+01
-5.250000000000000000e+01	5.312360220736255201e+01
-5.000000000000000000e+01	5.299677813687939931e+01
-4.750000000000000000e+01	5.292802455936543993e+01
-4.500000000000000000e+01	5.291966674105871959e+01
-4.250000000000000000e+01	5.299069826837835251e+01
-4.000000000000000000e+01	5.315445623497739547e+01
-3.750000000000000000e+01	5.345196777600640559e+01
-3.500000000000000000e+01	5.391002928510911829e+01
-3.250000000000000000e+01	5.459222480848513470e+01
-3.000000000000000000e+01	5.555643877909256645e+01
-2.750000000000000000e+01	5.692795242760511343e+01
-2.500000000000000000e+01	5.877877230001594455e+01
-2.250000000000000000e+01	6.087067731195785569e+01
-2.000000000000000000e+01	6.285073181630824024e+01
-1.750000000000000000e+01	6.481091135546240878e+01
-1.500000000000000000e+01	6.631286254642178335e+01
-1.250000000000000000e+01	6.744470715147890871e+01
-1.000000000000000000e+01	6.873977215726968382e+01
-7.500000000000000000e+00	7.048991538285601166e+01
-5.000000000000000000e+00	7.328194550551350517e+01
-2.500000000000000000e+00	7.695353686001627125e+01
0.000000000000000000e+00	8.083720401759603646e+01
2.500000000000000000e+00	8.365851691886697949e+01
5.000000000000000000e+00	8.838754790149610585e+01
7.500000000000000000e+00	1.001829668006131442e+02
1.000000000000000000e+01	1.045684166345344863e+02
1.250000000000000000e+01	1.083476042441040192e+02
1.500000000000000000e+01	1.079987203827436559e+02
1.750000000000000000e+01	1.082082161332745613e+02
2.000000000000000000e+01	1.084090098273778864e+02
2.250000000000000000e+01	1.086139156539209409e+02
2.500000000000000000e+01	1.088083759411477729e+02
2.750000000000000000e+01	1.090152062857599446e+02
3.000000000000000000e+01	1.092314951781692258e+02
3.250000000000000000e+01	1.094618817935912034e+02
3.500000000000000000e+01	1.096880372538112027e+02
3.750000000000000000e+01	1.098852487045997748e+02
4.000000000000000000e+01	1.100854460420718510e+02
4.250000000000000000e+01	1.103031201733393232e+02
4.500000000000000000e+01	1.105304770390260956e+02
4.750000000000000000e+01	1.107435310652718385e+02
5.000000000000000000e+01	1.109455209802764699e+02
5.250000000000000000e+01	1.111844466185690123e+02
5.500000000000000000e+01	1.114152586028270946e+02
5.750000000000000000e+01	1.116228146058054023e+02
6.000000000000000000e+01	1.118418100567087095e+02
6.250000000000000000e+01	1.120787060608058567e+02
6.500000000000000000e+01	1.123133693973976506e+02
6.750000000000000000e+01	1.125453595157227511e+02
7.000000000000000000e+01	1.127777597618862870e+02
7.250000000000000000e+01	1.130037489365353167e+02
7.500000000000000000e+01	1.132401277888941848e+02
7.750000000000000000e+01	1.134835730670226326e+02
8.000000000000000000e+01	1.137125301990212591e+02
8.250000000000000000e+01	1.139477703434734508e+02
8.500000000000000000e+01	1.141998979993735333e+02
8.750000000000000000e+01	1.144488255810016994e+02
